lClass,facilName,majorSeq,mClass,totalCount
사회계열,"고용서비스정책학과,공공관리학과,공공서비스학부,공공안전관리전공,공공안전학부,공공안전학전공,공공인재빅데이터융합학,공공인재융합전공,공공인재학과,공공인재학부,공공인재학부 공공인재전공,공공인적자원학과(사회과학대학),공공정책학과,공공정책학과(야),공공정책학부,공공행정전공,공공행정학과,공공행정학부,공공행정학전공,공항행정전공,공항행정학과,교정보호학과,교정전공,국방융합인재전공,국제무역행정학과,국제사무학과,군정보사관학과,글로벌물류전공,글로벌행정학과,글로벌행정학전공,노동복지전공,도시・자치융합학과,도시행정학과,범죄수사전공,법경찰행정학과,법무행정전공,법무행정학과,봉황인재학과,사회안전학과,사회안전학부,사회통합학부 공공행정전공,석당인재학부 공공정책학전공,소방방재행정학과,소방행정학과,소방행정학전공,융합행정학과,의료경영정보관리전공,자치행정학과,정부・공기업전공,정부행정학부,정책과학전공,정책학과,정책학전공,정치행정학부 행정학전공,지방 행정・의회 학과,지방 행정・의회 학부,탐정학과,토지행정학과,해사법정학부(해양행정학전공),행정・경찰공공학부,행정・공기업학과,행정.심리학부,행정ㆍ언론미디어학부,행정경제학부(행정학전공),행정공무원학과,행정관리학과,행정복지학부,행정복지학부(행정학전공),행정전공,행정정보융합학과,행정정보학과,행정정보학전공,행정정책학부,행정정책학전공,행정학,행정학과,행정학부,행정학부 공공관리전공,행정학부 공공정책전공,행정학부 국방공무원전공,행정학전공",639,행정학과,304
사회계열,"Hospitality경영학과,Hospitality경영학부,관광학부 글로벌호텔비즈니스전공,관광호텔경영학부,관광호텔외식경영전공,관광호텔항공서비스학과,국제호텔경영학과,국제호텔경영학전공,글로벌관광학부 관광호텔경영전공,글로벌관광호텔학전공,외식상품학과,외식상품학전공,외식조리경영학부,외식창업경영학과,컨벤션호텔경영학과,항공호텔관광경영학과,호텔・관광이벤트학과,호텔・관광학부,호텔・관광학부(국제문화관광전공),호텔・관광학부(호텔・컨벤션전공),호텔・레스토랑경영학과,호텔・컨벤션경영학과,호텔・크루즈경영전공,호텔·컨벤션전공,호텔ㆍ관광학부(국제비서전공),호텔ㆍ의료관광경영학부,호텔ㆍ컨벤션경영학전공,호텔경영전공,호텔경영전공/호텔관광외식경영학부,호텔경영학과,호텔경영학전공,호텔관광・유통경영학과,호텔관광경영학과,호텔관광경영학부,호텔관광경영학부(호텔경영전공),호텔관광경영학부(호텔관광전공),호텔관광경영학전공,호텔관광경영학전공/호텔관광외식경영학부,호텔관광외식경영학부,호텔관광학과,호텔관광학부,호텔비즈니스전공,호텔조리・외식경영학전공,호텔조리베이커리경영학과,호텔카지노관광학과,호텔컨벤션경영학과,호텔컨벤션경영학전공,호텔항공관광학과",10157,호텔경영학과,304
공학계열,"K-뷰티소재전공,K-뷰티학부,미용화장품과학과,바이오코스메틱전공,바이오코스메틱학과,바이오화장품공학전공,바이오화장품학과,바이오화장품학전공,생의약화장품학부,신산업융합학부(뷰티화장품산업전공),패션뷰티학부 뷰티화장품전공,피부미용화장품과학과,한방화장품과학전공,화장품·제약자율전공,화장품공학과,화장품공학부,화장품공학전공,화장품과학과,화장품과학전공,화장품바이오학부,화장품바이오학부(바이오메디컬전공),화장품바이오학부(화장품제약전공),화장품발명디자인전공,화장품발명디자인학과,화장품뷰티학부(화장품학),화장품산업학과,화장품소재공학전공,화장품품질공학전공,화장품학과,화장품학부,화장품학전공",10010,화장품과학과,304
공학계열,"[화학소재]화학공학전공,P&P화학공학전공(공학),고분자·화학공학부(화학공학전공),그린화학공학과,기초의.화학부,나노에너지공학과,나노에너지화학전공,나노화학공학과,나노화학소재공학과,바이오화학공학과,생명화학공학부 화공신소재전공,생명환경화학과,석유화학소재공학과,스마트그린공학부 화학공학전공,신소재·화공시스템공학부 화학공학전공,신소재화학공학부 화학공학과,신소재화학공학전공,에너지 신소재ㆍ화학공학부(에너지화학공학전공, 신소재공학전공),에너지 신소재ㆍ화학공학부(에너지화학공학전공),에너지소재학전공,에너지신소재화학공학부,에너지화공전공,에코응용화학전공,융합바이오화학공학과,융합화학공학전공,응용화학공학과,응용화학공학부,응용화학공학부 화학공학전공,응용화학공학부(응용화학전공, 화학공학전공),응용화학에너지공학부,정밀응용화학과,정밀화학신소재학과,탄소융합공학과,항공신소재화학공학과,항공화공전공,화공・생물공학부,화공생명.환경공학부,화공생명.환경공학부 화공생명공학전공,화공생명.환경공학부 환경공학전공,화공생명공학과,화공생명공학부,화공생명공학부(배터리공학전공),화공생명공학부(화공생명공학전공),화공생명공학전공,화공생명배터리공학부,화공생명배터리공학부(화공생명공학전공),화공생물공학과,화공생물공학전공,화공시스템공학과,화공시스템전공,화공신소재공학과,화공신소재공학전공,화공신소재환경공학부,화장품・신소재학과,화학공학,화학공학·신소재공학부,화학공학/고분자공학부,화학공학과,화학공학부,화학공학부(나노화학공학전공),화학공학부(생명화학공학전공),화학공학부(에너지화학공학전공),화학공학전공,화학분자공학과,화학생명공학계열,화학소재공학부,화학소재융합공학부,화학융합공학과,환경공학・응용화학학부,환경생명화학공학과",648,화학공학과,304
교육계열,화학공학교육과,21026,화학공학교육과,304
자연계열,"나노화학과,바이오나노화학부,바이오응용화학과,뷰티화장품학과,융합응용화학과,융합화학산업,응용생화학전공 트랙,응용화학전공 트랙,첨단과학기술학부(소재화학전공),특성화학부,향산업전공,화학・에너지융합학부,화학・화장품학부,화학·코스메틱스학과,화학과,화학및의화학전공,화학부,화학생명과학부(나노화학전공),화학신소재전공,화학전공",649,화학과,304
교육계열,"과학교육학부 화학교육전공,화학교육과,화학교육전공",650,화학교육과,304
자연계열,"ICT환경융합전공,ICT환경융합학과,건설및환경공학과,건설환경계열,건설환경공학,건설환경공학과,건설환경공학부,건설환경공학전공,건설환경에너지공학부,건설환경융합공학과,공간환경시스템공학부,공간환경학부,기후환경에너지공학과,바이오자원환경학과,바이오자원환경학전공,바이오환경공학과,바이오환경과학과,사회환경공학부,사회환경시스템공학과,사회환경시스템공학부,산림환경시스템학과,생태공학전공,스마트그린공학부 환경에너지공학전공,응용생명과학부 환경생명화학전공,인간환경융합공학부 환경공학과,조경・지역시스템공학부,지구환경공학과,지구환경공학부,지구환경시스템공학과,지구환경시스템공학부,지역환경기반공학전공,토목/환경/자원ㆍ에너지공학부(환경공학전공),통합물관리학과,항공환경전공,해양바이오공학전공,화학환경공학부,환경・에너지공학부 환경안전전공,환경공학과,환경공학과(환경공학전공),환경공학과(환경정책전공),환경공학부,환경공학전공,환경기술공학과,환경방재공학전공,환경생명과학과,환경생태공학부,환경시스템공학과,환경안전경영학과,환경에너지ㆍ방재학부,환경에너지공학,환경에너지공학부,환경융합학부,환경학과,환경학및환경공학과,환경화학공학부(환경공학전공)",653,환경공학과,304
자연계열,"기후변화융합전공,기후변화융합학부,보건환경융합과학부,산림환경과학과,생물환경학과,에코환경과학전공,지구환경과학과,지구환경과학부,지구환경학전공,탄소중립생태전공,해양환경공학과,해양환경과학과,해양환경학과,환경과학과,환경과학전공,환경대기과학전공,환경안전생명과학과,환경안전학전공,환경재료과학과,환경조경학과,환경지질과학전공",654,환경과학과,304
교육계열,환경교육과,10042,환경교육과,304
예체능계열,"건축디자인학과,건축학과 실내건축디자인전공,건축학부 공간디자인전공(5년제),공간디자인전공,공간디자인학과,공공디자인학부,도시공간조형전공,도시환경미술학과,생활문화디자인전공,환경디자인과,환경디자인전공,환경디자인학과,환경디자인학전공,휴먼환경디자인학부",657,환경디자인학과,304
